address,data_source,property_status,sale_amount,sale_date,multi_lot_sale,land_area
"56 KATHLEEN ST, COTTESLOE",RES,Non Strata,1150000,2014-10-18,N,513
"38 BOREHAM ST, COTTESLOE",RES,Non Strata,1150000,2010-10-29,N,662.62
"7 CLIVE RD, COTTESLOE",RES,Strata,1150000,2010-07-01,N,138
"9 CLIVE RD, COTTESLOE",RES,Strata,1150000,2011-10-04,N,136
"63 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1150000,2006-10-19,N,493.171
"2 GRANT ST, COTTESLOE",RES,Non Strata,1150000,1998-05-07,N,508.386
"15 PERTH ST, COTTESLOE",RES,Non Strata,1150000,2020-06-30,N,278.199
"25 BURT ST, COTTESLOE",RES,Strata,1150000,2018-04-17,N,677.848
"7 BURT ST, COTTESLOE",RES,Non Strata,1150000,2017-03-04,N,453
"4 FINEY ST, COTTESLOE",RES,Vacant,1150000,2019-09-10,N,379
"1 BROOME ST, COTTESLOE",RES,Vacant,1150000,2007-05-05,N,324
"50 NORTH ST, COTTESLOE",RES,Non Strata,1132500,2009-12-03,N,521
"3 WENTWORTH ST, COTTESLOE",RES,Non Strata,1130000,2010-02-05,N,280.728
"29 BEACH ST, COTTESLOE",RES,Non Strata,1130000,2003-04-23,N,333
"34 LYONS ST, COTTESLOE",RES,Non Strata,1125000,2005-10-01,N,685.436
"25 ATHELSTAN RD, COTTESLOE",RES,Non Strata,1125000,2005-10-15,N,330
"29 CURTIN AV, COTTESLOE",RES,Non Strata,1125000,2016-11-29,N,369
"2/8 AVONMORE TCE, COTTESLOE",RES,Non Strata,1125000,2004-06-06,Y,250
"2/8 AVONMORE TCE, COTTESLOE",RES,Non Strata,1125000,2004-06-06,Y,3
"2/8 AVONMORE TCE, COTTESLOE",RES,Non Strata,1125000,2004-06-06,Y,3
"15 CONGDON ST, COTTESLOE",RES,Non Strata,1115000,2004-10-28,N,1012
"9 ANDREWS PL, COTTESLOE",RES,Strata,1115000,2012-11-08,N,819.488
"10 NORTH ST, COTTESLOE",RES,Non Strata,1110000,2012-05-15,N,666
"2/39 BOREHAM ST, COTTESLOE",RES,Strata,1110000,2023-03-20,N,288
"279 CURTIN AV, COTTESLOE",RES,Non Strata,1110000,2019-04-24,N,640
"279 B MARMION ST, COTTESLOE",RES,Strata,1100000,2019-09-19,N,329
"31 LYONS ST, COTTESLOE",RES,Non Strata,1100000,2002-09-09,N,685.436
"27 A ELIZABETH ST, COTTESLOE",RES,Strata,1100000,2019-11-01,N,394
"15 BALFOUR ST, COTTESLOE",RES,Strata,1100000,2013-07-14,N,512
"114 RAILWAY ST, COTTESLOE",RES,Non Strata,1100000,2008-01-15,N,501
"16 MARGARET ST, COTTESLOE",RES,Non Strata,1100000,2003-06-27,N,490.681
"172 LITTLE MARINE PDE, COTTESLOE",RES,Non Strata,1100000,2002-11-02,N,409.744
"257 A MARMION ST, COTTESLOE",RES,Strata,1100000,2014-04-08,N,354
"279 A MARMION ST, COTTESLOE",RES,Strata,1100000,2016-01-23,N,440
"47 FLORENCE ST, COTTESLOE",RES,Strata,1100000,2015-02-01,N,591
"2 FINEY ST, COTTESLOE",RES,Strata,1100000,2010-08-11,N,642
"6/91 FORREST ST, COTTESLOE",RES,Strata,1100000,2023-02-24,N,2159
"561 STIRLING HWY, COTTESLOE",COM,Non Strata,1100000,2003-06-11,N,432.508
"13/86 MARINE PDE, COTTESLOE",RES,Strata,1100000,2023-03-29,N,1912
"46 A BROOME ST, COTTESLOE",RES,Non Strata,1100000,2001-05-13,Y,420
"46 BROOME ST, COTTESLOE",RES,Non Strata,1100000,2001-05-13,Y,420
"279 A MARMION ST, COTTESLOE",RES,Strata,1100000,2016-01-23,N,440
"47 FLORENCE ST, COTTESLOE",RES,Strata,1100000,2015-02-01,N,591
"225 CURTIN AV, COTTESLOE",RES,Non Strata,1095000,2017-12-29,N,518.503
"8 BALFOUR ST, COTTESLOE",RES,Strata,1090000,2017-12-14,N,895
"97 NAPIER ST, COTTESLOE",RES,Vacant,1090000,2020-06-15,N,400
"133 CURTIN AV, COTTESLOE",RES,Non Strata,1090000,2015-05-13,N,491
"3 CONGDON ST, COTTESLOE",RES,Non Strata,1080000,2005-04-25,N,888
"39 ALBION ST, COTTESLOE",RES,Strata,1080000,2021-05-14,N,371
"2/3 PRINCES ST, COTTESLOE",RES,Strata,1080000,2011-11-10,N,323
"1 D CHARLES ST, COTTESLOE",RES,Non Strata,1075000,2005-06-30,N,299
"348 MARMION ST, COTTESLOE",RES,Non Strata,1070000,2002-09-10,N,574.148
"3 SALISBURY ST, COTTESLOE",RES,Non Strata,1070000,2002-11-23,N,895
"45 NAPIER ST, COTTESLOE",RES,Non Strata,1070000,2002-04-07,N,665
"2 SALISBURY ST, COTTESLOE",RES,Strata,1060000,2018-03-24,N,461
"218 BROOME ST, COTTESLOE",RES,Vacant,1055000,2015-10-22,N,324
"17 SALISBURY ST, COTTESLOE",RES,Strata,1050000,2012-01-28,N,413
"461 STIRLING HWY, COTTESLOE",RES,Non Strata,1050000,2019-08-12,N,502
"1/27 GRANT ST, COTTESLOE",RES,Strata,1050000,2015-05-20,N,1415
"17 WENTWORTH ST, COTTESLOE",RES,Non Strata,1050000,2018-02-06,N,280.728
"4 RAILWAY ST, COTTESLOE",RES,Non Strata,1050000,2018-02-26,N,458
"215 CURTIN AV, COTTESLOE",RES,Non Strata,1050000,2018-11-02,N,389
"22 MACARTHUR ST, COTTESLOE",RES,Vacant,1050000,2020-01-15,N,393
"25 ROSSER ST, COTTESLOE",RES,Non Strata,1050000,2012-11-07,N,420
"12 EDWARD ST, COTTESLOE",RES,Vacant,1040000,2017-10-05,N,440
"5 MANN ST, COTTESLOE",RES,Non Strata,1040000,2004-07-12,N,791.603
"4 A BIRD ST, COTTESLOE",RES,Vacant,1040000,2023-05-30,N,340
"3 CURTIN AV, COTTESLOE",RES,Non Strata,1040000,2003-05-03,N,344
"217 CURTIN AV, COTTESLOE",RES,Non Strata,1037500,2019-06-05,N,554
"210 MARINE PDE, COTTESLOE",RES,Non Strata,1035000,1997-04-29,N,541.267
"223 CURTIN AV, COTTESLOE",RES,Non Strata,1032500,2014-10-18,N,447.683
"20 MCNAMARA WAY, COTTESLOE",RES,Strata,1031000,2017-12-15,N,161
"4 FEDERAL ST, COTTESLOE",RES,Non Strata,1030000,2003-06-28,N,558.972
"80 NAPIER ST, COTTESLOE",RES,Non Strata,1030000,2007-10-20,N,278.199
"2 B SYDNEY ST, COTTESLOE",RES,Strata,1030000,2015-04-03,N,945
"12 A SALISBURY ST, COTTESLOE",RES,Strata,1029000,2017-02-18,N,1011.714
"5 WENTWORTH ST, COTTESLOE",RES,Vacant,1025000,2020-12-23,N,280.728
"97 BROOME ST, COTTESLOE",RES,Non Strata,1025000,1999-01-21,N,602
"1 FINEY ST, COTTESLOE",RES,Non Strata,1025000,2001-12-04,N,1006.656
"7 A BALFOUR ST, COTTESLOE",RES,Strata,1020000,2012-04-02,N,398
"463 STIRLING HWY, COTTESLOE",RES,Non Strata,1020000,2011-08-12,N,768.842
"251 A CURTIN AV, COTTESLOE",RES,Vacant,1018000,2021-08-09,N,350
"27 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1016000,2003-11-29,N,670.261
"5 CLIVE RD, COTTESLOE",RES,Strata,1015000,2019-07-28,N,137
"48 HAWKSTONE ST, COTTESLOE",RES,Non Strata,1015000,2004-08-26,N,556
"25 LEXCEN CL, COTTESLOE",RES,Non Strata,1015000,2008-06-03,N,420
"15 BRIGHTON ST, COTTESLOE",RES,Non Strata,1014000,2009-07-24,N,614.568
"8 RAILWAY ST, COTTESLOE",RES,Non Strata,1010000,2017-01-27,N,382
"113 ERIC ST, COTTESLOE",RES,Non Strata,1000000,2023-05-01,N,591.806
"11/94 MARINE PDE, COTTESLOE",RES,Strata,1000000,2019-11-15,N,2524
"1/2 OVERTON GDNS, COTTESLOE",RES,Strata,1000000,2022-07-15,N,559
"3/7 JOHN ST, COTTESLOE",RES,Strata,1000000,2014-10-17,N,637
"219 C BROOME ST, COTTESLOE",RES,Strata,1000000,2020-08-14,N,247
"479 STIRLING HWY, COTTESLOE",RES,Non Strata,1000000,2016-02-03,N,556
"6/1 HAWKSTONE ST, COTTESLOE",RES,Strata,1000000,2022-11-09,N,1057
"177 BROOME ST, COTTESLOE",RES,Non Strata,1000000,2000-04-08,N,627
"2 A ATHELSTAN RD, COTTESLOE",RES,Vacant,1000000,2014-08-25,N,331
"7 WENTWORTH ST, COTTESLOE",RES,Non Strata,1000000,2018-09-26,N,280.728
"99 NAPIER ST, COTTESLOE",RES,Vacant,1000000,2020-06-15,N,362
"24 LOMA ST, COTTESLOE",RES,Non Strata,1000000,2011-08-21,N,655
"16 B GIBNEY ST, COTTESLOE",RES,Vacant,1000000,2018-01-22,N,258
"32 GIBNEY ST, COTTESLOE",RES,Non Strata,1000000,2004-11-04,N,380
"117 CURTIN AV, COTTESLOE",RES,Non Strata,1000000,2016-03-01,N,754
"15 BROOME ST, COTTESLOE",RES,Non Strata,995000,2004-02-24,N,494
"23 A JARRAD ST, COTTESLOE",RES,Non Strata,992000,2004-10-30,N,445
"51 MARGARET ST, COTTESLOE",RES,Non Strata,990000,2005-02-17,N,364.217
"43 LYONS ST, COTTESLOE",RES,Non Strata,990000,2004-10-12,N,685.436
"9 CLARENDON ST, COTTESLOE",RES,Non Strata,990000,1998-04-29,N,1574
"10 ROSSER ST, COTTESLOE",RES,Non Strata,990000,2002-10-19,N,885
"3/58 MARINE PDE, COTTESLOE",RES,Strata,990000,2023-04-01,N,1012
"219 A BROOME ST, COTTESLOE",RES,Strata,985000,2019-02-21,N,254
"10 EDWARD ST, COTTESLOE",RES,Non Strata,985000,2004-05-03,N,708
"68 RAILWAY ST, COTTESLOE",RES,Non Strata,985000,2011-03-04,N,632.271
"1 LOMA ST, COTTESLOE",RES,Non Strata,985000,2001-12-01,N,667.731
"23 B SALVADO ST, COTTESLOE",RES,Strata,985000,2012-03-11,N,258
"7 ROSSER ST, COTTESLOE",RES,Non Strata,981000,1999-05-22,N,885.25
"5 CHAMBERLAIN ST, COTTESLOE",RES,Vacant,980000,2012-07-02,N,364
"6 RAILWAY ST, COTTESLOE",RES,Non Strata,978000,2016-11-18,Y,420
"25 ROSENDO ST, COTTESLOE",RES,Non Strata,977500,2004-04-06,N,279
"63 ERIC ST, COTTESLOE",RES,Non Strata,975000,2004-05-19,N,814.365
"14 B SALISBURY ST, COTTESLOE",RES,Strata,975000,2019-09-15,N,421
"76 NAPIER ST, COTTESLOE",RES,Non Strata,975000,2005-12-12,Y,283.28
"221 A CURTIN AV, COTTESLOE",RES,Non Strata,975000,2005-12-12,Y,351.571
"40 GRIVER ST, COTTESLOE",RES,Strata,970000,2006-10-14,N,968
"61 GRANT ST, COTTESLOE",RES,Non Strata,965000,2005-04-02,N,556
"2 WENTWORTH ST, COTTESLOE",RES,Vacant,960000,2003-08-29,N,708
"1 GEORGE ST, COTTESLOE",RES,Non Strata,960000,2016-03-24,N,341
"38 HAWKSTONE ST, COTTESLOE",RES,Vacant,955000,2005-02-15,N,565
"17 A SALISBURY ST, COTTESLOE",RES,Strata,950000,2007-06-27,N,492
"2/3 CLIVE RD, COTTESLOE",RES,Strata,950000,2019-07-01,N,144
"14 WILLIAM ST, COTTESLOE",RES,Non Strata,950000,2003-12-24,Y,607
"14 WILLIAM ST, COTTESLOE",RES,Non Strata,950000,2003-12-24,Y,35
"112 GRANT ST, COTTESLOE",RES,Non Strata,950000,2005-03-18,N,607.028
"96 NAPIER ST, COTTESLOE",RES,Non Strata,950000,2016-03-08,N,285.787
"31 ALBION ST, COTTESLOE",RES,Non Strata,950000,2012-02-07,N,373
"26 VERA ST, COTTESLOE",RES,Vacant,950000,2022-08-27,N,284
"29 NAPOLEON ST, COTTESLOE",COM,Non Strata,950000,2002-11-28,N,510.916
"23 LEXCEN CL, COTTESLOE",RES,Non Strata,950000,2011-05-03,N,420
"4/11 ROSENDO ST, COTTESLOE",RES,Strata,950000,2023-09-15,N,925.718
"487 STIRLING HWY, COTTESLOE",RES,Non Strata,949000,2009-09-05,N,840
"5 BRIGHTON ST, COTTESLOE",RES,Non Strata,945000,2004-03-29,N,614.568
"92 NAPIER ST, COTTESLOE",RES,Non Strata,945000,2013-11-23,N,278.199
"9/1 DE BERNALES WALK, COTTESLOE",RES,Strata,945000,2023-08-28,N,1219.115
"28 LYONS ST, COTTESLOE",RES,Non Strata,940000,2004-04-24,N,685.382
"287 CURTIN AV, COTTESLOE",RES,Non Strata,940000,2019-05-29,N,537
"5/187 BROOME ST, COTTESLOE",RES,Strata,940000,2022-08-20,N,1070
"68 FORREST ST, COTTESLOE",RES,Non Strata,940000,1999-03-23,N,637.38
"9 FLORENCE ST, COTTESLOE",RES,Non Strata,937500,2015-10-16,N,809.307
"20 A NORTH ST, COTTESLOE",RES,Strata,935000,2014-03-18,N,403
"12 PERTH ST, COTTESLOE",RES,Non Strata,935000,2013-01-26,N,280.728
"117 A CURTIN AV, COTTESLOE",RES,Non Strata,935000,2012-08-11,N,491
"37 MARGARET ST, COTTESLOE",RES,Non Strata,930000,2004-09-12,N,364.217
"15 WENTWORTH ST, COTTESLOE",RES,Non Strata,930000,2013-02-14,N,280.728
"511 STIRLING HWY, COTTESLOE",RES,Non Strata,930000,2023-05-02,N,424.92
"16 STATION ST, COTTESLOE",COM,Non Strata,930000,2003-01-23,Y,404.686
"16 A STATION ST, COTTESLOE",COM,Non Strata,930000,2003-01-23,Y,202.343
"79 CURTIN AV, COTTESLOE",RES,Non Strata,930000,2009-07-02,N,491
"29 CONGDON ST, COTTESLOE",RES,Non Strata,925000,2003-04-05,N,612.087
"2 B DALGETY ST, COTTESLOE",RES,Strata,925000,2014-10-27,N,474
"67 CURTIN AV, COTTESLOE",RES,Non Strata,925000,2012-01-20,N,402
"2/2 PRINCES ST, COTTESLOE",RES,Strata,925000,2020-09-25,N,911
"10 MARGARET ST, COTTESLOE",RES,Non Strata,923000,2001-03-17,N,490.681
"3/15 EDWARD ST, COTTESLOE",RES,Strata,920000,2017-10-04,N,945.878
"1/39 BOREHAM ST, COTTESLOE",RES,Strata,920000,2020-12-03,N,376
"3 REGINALD ST, COTTESLOE",RES,Non Strata,920000,2002-02-05,N,390
"7 EILEEN ST, COTTESLOE",RES,Non Strata,917600,2004-03-26,N,170
"247 CURTIN AV, COTTESLOE",COM,Non Strata,915000,2004-05-31,N,984
"26 FLORENCE ST, COTTESLOE",RES,Non Strata,915000,2003-04-30,N,925.033
"10 D BIRD ST, COTTESLOE",RES,Strata,915000,2016-09-08,N,1289.935
"9 OVERTON GDNS, COTTESLOE",RES,Non Strata,910000,2023-04-20,Y,559
"9 OVERTON GDNS, COTTESLOE",RES,Non Strata,910000,2023-04-20,Y,559
"17 GRANT ST, COTTESLOE",RES,Non Strata,910000,1997-07-03,N,567
"4/6 SALVADO ST, COTTESLOE",RES,Strata,910000,2022-03-16,N,910.543
"9 PEARSE ST, COTTESLOE",RES,Non Strata,910000,1998-03-11,N,435
"6/4 WARNHAM RD, COTTESLOE",RES,Strata,902000,2022-10-22,N,564
"74 RAILWAY ST, COTTESLOE",RES,Strata,900000,2022-01-11,N,604.451
"34 A HAWKSTONE ST, COTTESLOE",RES,Strata,900000,2016-09-29,N,294
"5 ANDREWS PL, COTTESLOE",RES,Non Strata,900000,2004-04-17,N,725.905
"13 WENTWORTH ST, COTTESLOE",RES,Non Strata,900000,2014-05-14,N,280.728
"207 CURTIN AV, COTTESLOE",RES,Strata,900000,2013-11-14,N,382
"36 DEANE ST, COTTESLOE",RES,Non Strata,900000,2001-10-16,N,393
"39 LYONS ST, COTTESLOE",RES,Non Strata,895000,2003-04-14,N,685.436
"28 STATION ST, COTTESLOE",RES,Strata,891000,2023-07-20,N,573
"205/28 STATION ST, COTTESLOE",RES,Strata,891000,2023-07-20,N,573
"91 ERIC ST, COTTESLOE",RES,Non Strata,890000,2005-09-27,N,648
"206 MARINE PDE, COTTESLOE",RES,Non Strata,885000,1998-04-04,N,364.217
"221 BROOME ST, COTTESLOE",RES,Non Strata,885000,1997-08-06,N,741.081
"283 CURTIN AV, COTTESLOE",RES,Non Strata,885000,2008-01-24,N,477
"7 A NAILSWORTH ST, COTTESLOE",RES,Non Strata,885000,1999-03-20,N,512
"10 C GADSDON ST, COTTESLOE",RES,Strata,880000,2017-05-13,N,320
"14 B NORTH ST, COTTESLOE",RES,Strata,880000,2007-01-16,N,381
"5 A BALFOUR ST, COTTESLOE",RES,Strata,880000,2014-06-23,N,477
"13 MANN ST, COTTESLOE",RES,Non Strata,880000,2004-04-24,N,791.666
"327 MARMION ST, COTTESLOE",RES,Strata,880000,2003-09-24,N,524
"75 NAPIER ST, COTTESLOE",RES,Non Strata,880000,2005-08-21,N,470
"105 CURTIN AV, COTTESLOE",RES,Non Strata,879000,2005-12-11,N,331
"1/24 SALVADO ST, COTTESLOE",RES,Strata,875000,2012-01-13,N,911
"6 A PRINCES ST, COTTESLOE",RES,Non Strata,875000,1994-10-04,Y,74
"6 PRINCES ST, COTTESLOE",RES,Non Strata,875000,1994-10-04,Y,911
"7 LYONS ST, COTTESLOE",RES,Non Strata,872500,2004-06-22,N,481
"90 NAPIER ST, COTTESLOE",RES,Non Strata,870000,2012-11-28,N,278.199
"26 AVONMORE TCE, COTTESLOE",RES,Non Strata,870000,1997-03-22,N,610
"3 FEDERAL ST, COTTESLOE",RES,Non Strata,865000,2004-08-07,N,574.148
"78 B NAPIER ST, COTTESLOE",RES,Non Strata,865000,2005-10-03,N,318
"2/15 BURT ST, COTTESLOE",RES,Strata,865000,2023-03-16,N,1310
"105 FORREST ST, COTTESLOE",COM,Non Strata,865000,1996-04-16,N,1080.005
"43 BROOME ST, COTTESLOE",RES,Non Strata,865000,2000-12-11,N,374
"25 KATHLEEN ST, COTTESLOE",RES,Non Strata,861000,2005-06-28,N,465.388
"32 BEACH ST, COTTESLOE",RES,Non Strata,860000,1999-12-14,N,457
"1 PERTH ST, COTTESLOE",RES,Non Strata,859000,2006-02-19,N,417.299
"4 PERTH ST, COTTESLOE",RES,Non Strata,857000,2005-05-06,N,280.728
"31 MARGARET ST, COTTESLOE",RES,Non Strata,855000,2002-03-01,Y,182
"29 MARGARET ST, COTTESLOE",RES,Non Strata,855000,2002-03-01,Y,364
"355 MARMION ST, COTTESLOE",RES,Non Strata,855000,2003-03-20,N,644.968
"25 BOREHAM ST, COTTESLOE",RES,Non Strata,855000,2017-02-20,N,352
"15 MANN ST, COTTESLOE",RES,Non Strata,855000,2002-03-09,N,791.666
"30 PERTH ST, COTTESLOE",RES,Non Strata,855000,2013-11-25,N,280.728
"2/40 OZONE PDE, COTTESLOE",RES,Strata,850000,2017-08-31,N,1484
"8 MANN ST, COTTESLOE",RES,Non Strata,850000,2003-02-14,N,794.196
"23 KATHLEEN ST, COTTESLOE",RES,Non Strata,850000,2011-09-24,N,462.859
"255 CURTIN AV, COTTESLOE",RES,Non Strata,850000,2003-11-29,N,513
"15 JOHN ST, COTTESLOE",RES,Non Strata,850000,1994-03-02,N,637
"23 B JARRAD ST, COTTESLOE",RES,Non Strata,850000,2004-08-20,N,445
"9 WEBB ST, COTTESLOE",RES,Non Strata,850000,1999-11-06,N,1083
"39 PEARSE ST, COTTESLOE",RES,Strata,850000,2004-08-25,N,938
"3/92 FORREST ST, COTTESLOE",COM,Strata,847000,2021-04-07,Y,506
"1/92 FORREST ST, COTTESLOE",COM,Strata,847000,2021-04-07,Y,506
"45 JOHN ST, COTTESLOE",RES,Non Strata,847000,2002-07-27,Y,16.801
"362 MARMION ST, COTTESLOE",RES,Non Strata,840000,2001-02-08,N,478
"483 STIRLING HWY, COTTESLOE",RES,Strata,840000,2011-10-05,N,415
"2 B ATHELSTAN RD, COTTESLOE",RES,Vacant,840000,2017-02-10,N,329
"24 PERTH ST, COTTESLOE",RES,Non Strata,840000,2006-12-22,N,280.728
"9 A ANDREWS PL, COTTESLOE",RES,Strata,835000,2012-11-08,N,819.488
"3/1 DE BERNALES WALK, COTTESLOE",RES,Strata,835000,2023-02-27,N,1219.115
"205 CURTIN AV, COTTESLOE",RES,Strata,835000,2008-12-15,N,416
"20 B NORTH ST, COTTESLOE",RES,Strata,830000,2016-10-18,N,404
"8 SALISBURY ST, COTTESLOE",RES,Non Strata,830000,2004-05-04,N,1011.714
"18 GRIVER ST, COTTESLOE",RES,Non Strata,830000,2003-05-29,N,758.725
"3/3 BURT ST, COTTESLOE",RES,Strata,830000,2019-05-15,N,1309
"26 ELIZABETH ST, COTTESLOE",RES,Non Strata,827000,2004-03-25,N,774
"1/7 NAPIER ST, COTTESLOE",RES,Strata,825000,2022-01-05,N,567
"301 MARMION ST, COTTESLOE",RES,Non Strata,825000,2001-07-01,N,847
"6 BIRD ST, COTTESLOE",RES,Vacant,825000,2016-08-15,N,300
"27 A NAPIER ST, COTTESLOE",RES,Non Strata,825000,2002-03-18,N,94
"48 GRIVER ST, COTTESLOE",RES,Non Strata,821000,2000-12-29,N,500
"9 SALISBURY ST, COTTESLOE",RES,Vacant,820000,2009-07-21,N,449
"55 GRANT ST, COTTESLOE",RES,Non Strata,820000,2004-04-17,N,582
"9 GERALDINE ST, COTTESLOE",RES,Non Strata,820000,2001-05-29,N,708.144
"21 WENTWORTH ST, COTTESLOE",RES,Vacant,820000,2009-06-03,N,280.728
"26 MARGARET ST, COTTESLOE",RES,Non Strata,815000,1999-07-17,N,490.681
"1/13 ROSENDO ST, COTTESLOE",RES,Strata,811000,2015-04-11,N,911
"214 MARINE PDE, COTTESLOE",RES,Non Strata,810000,1997-06-09,N,551.384
"8/3 ROCKETT LANE, COTTESLOE",RES,Strata,810000,2021-03-14,N,3075
"3/1 ALBION ST, COTTESLOE",RES,Strata,810000,2010-05-10,N,1156
"76 FORREST ST, COTTESLOE",RES,Non Strata,810000,2000-09-29,N,637.38
"2/8 SALVADO ST, COTTESLOE",RES,Strata,810000,2023-06-27,N,910.543
"37 PEARSE ST, COTTESLOE",RES,Vacant,801000,2005-04-02,N,344
"52 NORTH ST, COTTESLOE",RES,Non Strata,800000,2020-06-22,N,771.432
"5 CONGDON ST, COTTESLOE",RES,Non Strata,800000,2002-04-03,N,888
"27 KATHLEEN ST, COTTESLOE",RES,Non Strata,800000,2005-07-04,N,462.859
"4 LYONS ST, COTTESLOE",RES,Non Strata,800000,2002-09-24,Y,240.282
"48 GRANT ST, COTTESLOE",RES,Non Strata,800000,2002-10-07,N,528.621
"11 A GRANT ST, COTTESLOE",RES,Vacant,800000,2002-08-14,N,359
"9 NAILSWORTH ST, COTTESLOE",RES,Non Strata,800000,2000-10-21,N,607
"2 D ATHELSTAN RD, COTTESLOE",RES,Vacant,800000,2016-01-18,N,330
"2 E ATHELSTAN RD, COTTESLOE",RES,Vacant,800000,2016-03-18,N,330
"193 CURTIN AV, COTTESLOE",RES,Non Strata,800000,2003-04-05,N,1001.597
"18 PRINCES ST, COTTESLOE",RES,Non Strata,800000,2001-12-01,N,368
"86 MARINE PDE, COTTESLOE",RES,Non Strata,800000,2014-02-04,N,1912
"2/1 PEARSE ST, COTTESLOE",RES,Strata,800000,2019-11-05,N,936
"477 STIRLING HWY, COTTESLOE",RES,Non Strata,795000,2007-10-15,N,536
"2/99 FORREST ST, COTTESLOE",RES,Strata,795000,2006-09-04,N,1077
"28 A MARINE PDE, COTTESLOE",RES,Vacant,795000,1996-01-11,Y,397
"28 MARINE PDE, COTTESLOE",RES,Non Strata,795000,1996-01-11,Y,397
"32 MACARTHUR ST, COTTESLOE",RES,Non Strata,795000,2002-03-21,N,571
"219 B BROOME ST, COTTESLOE",RES,Strata,792000,2019-06-11,N,186
"1/74 MARINE PDE, COTTESLOE",RES,Strata,791000,2014-04-12,N,911
"131 CURTIN AV, COTTESLOE",RES,Non Strata,790000,2006-01-20,N,491
"82 NAPIER ST, COTTESLOE",RES,Non Strata,789000,2005-03-14,N,278.199
"5 EDWARD ST, COTTESLOE",RES,Non Strata,786000,2005-07-02,N,708.144
"24 A ALBION ST, COTTESLOE",RES,Non Strata,780000,2016-05-18,Y,291
"61 FORREST ST, COTTESLOE",RES,Non Strata,780000,2001-11-24,N,763.844
"19 A ROSENDO ST, COTTESLOE",RES,Non Strata,780000,2001-07-21,N,335.455
"39 SALVADO ST, COTTESLOE",RES,Vacant,780000,2016-11-18,N,294
"15 DEANE ST, COTTESLOE",RES,Non Strata,780000,1994-07-10,N,455
"24 ALBION ST, COTTESLOE",RES,Non Strata,780000,2016-05-18,Y,2
"24 ALBION ST, COTTESLOE",RES,Non Strata,780000,2016-05-18,Y,2
"6/20 OVERTON GDNS, COTTESLOE",RES,Strata,775000,2023-07-08,N,1662
"172 BROOME ST, COTTESLOE",RES,Non Strata,771000,2001-10-20,N,652.556
"473 STIRLING HWY, COTTESLOE",RES,Non Strata,765000,2012-06-13,N,503.328
"1/8 MACARTHUR ST, COTTESLOE",RES,Strata,765000,2018-05-16,N,923
"1/19 BROOME ST, COTTESLOE",RES,Strata,765000,2023-08-19,N,2959
"5 JARRAD ST, COTTESLOE",RES,Non Strata,761000,2002-09-23,N,640
"34 SALVADO ST, COTTESLOE",RES,Non Strata,761000,2004-10-20,N,390
"23 VERA ST, COTTESLOE",RES,Non Strata,755000,2021-11-16,N,255
"31 PEARSE ST, COTTESLOE",RES,Non Strata,755000,2003-10-14,N,405
"4 HAMERSLEY ST, COTTESLOE",RES,Non Strata,750000,1999-09-28,N,574
"2 VERA VIEW PDE, COTTESLOE",RES,Non Strata,750000,2005-06-01,N,338.924
"224 BROOME ST, COTTESLOE",RES,Non Strata,750000,2001-12-01,N,647.497
"73 HAWKSTONE ST, COTTESLOE",RES,Non Strata,750000,2005-01-03,N,493.171
"186 LITTLE MARINE PDE, COTTESLOE",RES,Non Strata,750000,2001-05-23,N,440.096
"26 LOMA ST, COTTESLOE",RES,Non Strata,750000,2000-12-21,N,655
"33 NAPOLEON ST, COTTESLOE",COM,Non Strata,750000,2000-06-28,N,364.217
"85 CURTIN AV, COTTESLOE",RES,Non Strata,750000,2004-05-24,N,736
"7/105 FORREST ST, COTTESLOE",RES,Strata,745000,2022-06-30,N,1080.005
"46 GRANT ST, COTTESLOE",RES,Non Strata,740000,2003-06-08,N,528.621
"94 NAPIER ST, COTTESLOE",RES,Vacant,740000,2017-02-06,N,279
"4 ROSSER ST, COTTESLOE",RES,Vacant,740000,1998-06-03,N,885
"38 MARGARET ST, COTTESLOE",RES,Non Strata,735000,2002-08-10,N,384.451
"4 MANN ST, COTTESLOE",RES,Non Strata,735000,1999-10-31,N,794.133
"2 CHAMBERLAIN ST, COTTESLOE",RES,Non Strata,735000,1994-03-28,N,637
"5/30 JARRAD ST, COTTESLOE",RES,Strata,735000,2022-11-09,N,1236
"17 A WEBB ST, COTTESLOE",RES,Non Strata,733000,1999-06-30,N,503
"35 MARGARET ST, COTTESLOE",RES,Non Strata,730000,2002-11-09,N,364.217
"29 LYONS ST, COTTESLOE",RES,Non Strata,730000,2002-05-19,N,685.436
"19 WENTWORTH ST, COTTESLOE",RES,Non Strata,730000,2011-11-19,N,280.728
"1/18 BEACH ST, COTTESLOE",RES,Strata,730000,2022-09-27,N,913
"27 MARGARET ST, COTTESLOE",RES,Non Strata,725000,2000-10-28,Y,488.152
"8 KATHLEEN ST, COTTESLOE",RES,Non Strata,725000,2004-03-01,N,490.681
"27 A MARGARET ST, COTTESLOE",RES,Non Strata,725000,2000-10-28,Y,123.935
"19 LOMA ST, COTTESLOE",RES,Non Strata,725000,1999-02-23,N,655
"274 MARMION ST, COTTESLOE",RES,Non Strata,722000,2001-12-21,N,814.365
"10 ERIC ST, COTTESLOE",RES,Strata,720000,2001-01-10,N,425
