address,data_source,property_status,sale_amount,sale_date,multi_lot_sale,land_area
"87 CURTIN AV, COTTESLOE",residential,Non Strata,1400000,2014-03-09,N,549
"39 SALVADO ST, COTTESLOE",residential,Non Strata,1545000,2014-05-24,N,881
"39 SALVADO ST, COTTESLOE",residential,Vacant,780000,2016-11-18,N,294
"37 SALVADO ST, COTTESLOE",residential,Non Strata,435000,2000-09-02,N,438
"36 SALVADO ST, COTTESLOE",residential,Non Strata,1172000,2018-04-15,N,390
"3 REGINALD ST, COTTESLOE",residential,Non Strata,920000,2002-02-05,N,390
"5 REGINALD ST, COTTESLOE",residential,Non Strata,2300000,2012-02-14,N,390
"6 REGINALD ST, COTTESLOE",residential,Non Strata,2729000,2021-01-06,N,405
"6 B REGINALD ST, COTTESLOE",residential,Non Strata,2205000,2017-11-13,N,405
"4 REGINALD ST, COTTESLOE",residential,Non Strata,1690000,2016-06-03,N,405
"3 LILLIAN ST, COTTESLOE",residential,Non Strata,1800000,2022-11-02,N,405
"5 LILLIAN ST, COTTESLOE",residential,Non Strata,2500000,2021-10-27,N,405
"1 A LILLIAN ST, COTTESLOE",residential,Non Strata,2600000,2018-11-02,N,405
"4 LILLIAN ST, COTTESLOE",residential,Non Strata,1375000,2021-04-19,N,420
"6 A LILLIAN ST, COTTESLOE",residential,Non Strata,1350000,2005-03-20,N,390
"6 LILLIAN ST, COTTESLOE",residential,Non Strata,1800000,2021-08-23,N,390
"37 A PEARSE ST, COTTESLOE",residential,Non Strata,2600000,2017-07-03,N,344
"35 PEARSE ST, COTTESLOE",residential,Non Strata,2450000,2017-06-20,Y,225
"37 PEARSE ST, COTTESLOE",residential,Vacant,801000,2005-04-02,N,344
"35 PEARSE ST, COTTESLOE",residential,Non Strata,2450000,2017-06-20,Y,417
"35 PEARSE ST, COTTESLOE",residential,Non Strata,2450000,2017-06-20,Y,23
"40 PEARSE ST, COTTESLOE",residential,Non Strata,500000,1995-11-10,N,787
"38 PEARSE ST, COTTESLOE",residential,Non Strata,4100000,2024-02-09,N,787
"38 PEARSE ST, COTTESLOE",residential,Non Strata,3225000,2020-10-26,N,787
"3 WEBB ST, COTTESLOE",residential,Non Strata,11000000,2017-04-21,N,2166
"4 WEBB ST, COTTESLOE",residential,Non Strata,4725000,2018-08-12,N,882
"3 A ROSSER ST, COTTESLOE",residential,Non Strata,7000000,2023-01-22,N,445
"3 ROSSER ST, COTTESLOE",residential,Non Strata,5550000,2021-12-18,N,445
"4 ROSSER ST, COTTESLOE",residential,Vacant,740000,1998-06-03,N,885
"5 JARRAD ST, COTTESLOE",residential,Non Strata,761000,2002-09-23,N,640
"6 JARRAD ST, COTTESLOE",residential,Non Strata,1950000,2009-12-30,N,763.844
"8 JARRAD ST, COTTESLOE",residential,Non Strata,390000,1996-12-11,N,763.844
"3 GRAHAM CT, COTTESLOE",residential,Non Strata,1254000,2002-10-28,N,844.781
"4 GRAHAM CT, COTTESLOE",residential,Non Strata,6575000,2022-11-03,N,717
"5 A STANHOPE ST, COTTESLOE",residential,Vacant,1300000,2012-11-23,N,440
"6 STANHOPE ST, COTTESLOE",residential,Non Strata,1340000,2003-09-13,N,758.786
"41 SALVADO ST, COTTESLOE",residential,Strata,1350000,2019-10-31,N,294
"43 SALVADO ST, COTTESLOE",residential,Vacant,675000,2017-05-25,N,294
"6 GEORGE ST, COTTESLOE",residential,Non Strata,1600000,2020-10-24,N,377
"2 A GEORGE ST, COTTESLOE",residential,Non Strata,1690000,2019-06-07,N,458
"2 GEORGE ST, COTTESLOE",residential,Non Strata,1300000,2016-10-24,N,410
"91 CURTIN AV, COTTESLOE",residential,Non Strata,215000,1993-12-31,N,314
"4 GEORGE ST, COTTESLOE",residential,Non Strata,1320000,2018-06-08,N,506
"8 GEORGE ST, COTTESLOE",residential,Non Strata,1212000,2004-08-19,N,579
"12 GEORGE ST, COTTESLOE",residential,Non Strata,585000,2001-12-08,N,458
"10 GEORGE ST, COTTESLOE",residential,Non Strata,1885000,2012-09-27,N,501
"14 GEORGE ST, COTTESLOE",residential,Non Strata,2320000,2015-08-18,N,703
"8 REGINALD ST, COTTESLOE",residential,Non Strata,1600000,2005-02-06,N,405
"10 REGINALD ST, COTTESLOE",residential,Non Strata,2600000,2023-03-10,N,405
"14 REGINALD ST, COTTESLOE",residential,Non Strata,2450000,2013-06-25,N,405
"12 REGINALD ST, COTTESLOE",residential,Non Strata,3050000,2023-05-23,N,410
"11 LILLIAN ST, COTTESLOE",residential,Non Strata,2900000,2018-07-23,N,487
"9 LILLIAN ST, COTTESLOE",residential,Non Strata,2960000,2019-09-23,N,489
"7 LILLIAN ST, COTTESLOE",residential,Non Strata,1820000,2005-12-20,N,552
"10 LILLIAN ST, COTTESLOE",residential,Non Strata,1300000,2012-01-23,N,390
"14 LILLIAN ST, COTTESLOE",residential,Non Strata,2285000,2019-11-14,N,390
"12 LILLIAN ST, COTTESLOE",residential,Non Strata,3100000,2020-11-09,N,435
"8 LILLIAN ST, COTTESLOE",residential,Non Strata,525000,1998-10-10,N,390
"39 PEARSE ST, COTTESLOE",residential,Strata,850000,2004-08-25,N,938
"44 PEARSE ST, COTTESLOE",residential,Non Strata,550000,1996-10-05,N,787
"8 WEBB ST, COTTESLOE",residential,Non Strata,2710000,2011-10-23,N,885.25
"5 ROSSER ST, COTTESLOE",residential,Non Strata,2650000,2014-04-15,N,885.25
"7 ROSSER ST, COTTESLOE",residential,Non Strata,981000,1999-05-22,N,885.25
"8 ROSSER ST, COTTESLOE",residential,Non Strata,4000000,2022-04-06,N,885
"6 ROSSER ST, COTTESLOE",residential,Non Strata,3000000,2007-09-14,N,885
"11 JARRAD ST, COTTESLOE",residential,Non Strata,3500000,2013-01-09,N,789
"9 JARRAD ST, COTTESLOE",residential,Non Strata,490000,1998-09-04,N,789
"10 JARRAD ST, COTTESLOE",residential,Non Strata,650000,1997-11-29,N,766.373
"5 B STANHOPE ST, COTTESLOE",residential,Non Strata,2800000,2013-08-31,N,440
"7 STANHOPE ST, COTTESLOE",residential,Non Strata,1950000,2010-06-08,N,718.317
"8 STANHOPE ST, COTTESLOE",residential,Non Strata,2475000,2015-03-27,N,718.317
"101 CURTIN AV, COTTESLOE",residential,Non Strata,1225000,2010-02-18,N,281
"103 CURTIN AV, COTTESLOE",residential,Non Strata,322000,1998-04-09,Y,159
"105 CURTIN AV, COTTESLOE",residential,Non Strata,879000,2005-12-11,N,331
"109 CURTIN AV, COTTESLOE",residential,Non Strata,1175000,2012-07-27,N,367
"17 REGINALD ST, COTTESLOE",residential,Non Strata,455000,1998-09-18,N,617
"103 CURTIN AV, COTTESLOE",residential,Non Strata,165000,1991-11-28,Y,314
"101 CURTIN AV, COTTESLOE",residential,Non Strata,1225000,2010-02-18,N,139
"107 CURTIN AV, COTTESLOE",residential,Non Strata,445000,2003-03-13,N,349
"20 REGINALD ST, COTTESLOE",residential,Non Strata,2850000,2023-08-06,N,832
"16 REGINALD ST, COTTESLOE",residential,Non Strata,3650000,2024-03-12,N,405
"16 REGINALD ST, COTTESLOE",residential,Non Strata,2300000,2020-09-12,N,405
"18 REGINALD ST, COTTESLOE",residential,Non Strata,3825000,2022-06-07,N,631
"111 CURTIN AV, COTTESLOE",residential,Non Strata,220000,1996-10-10,N,384
"15 LILLIAN ST, COTTESLOE",residential,Non Strata,1930000,2012-03-09,N,405
"13 LILLIAN ST, COTTESLOE",residential,Non Strata,3950000,2022-12-12,N,492
"16 LILLIAN ST, COTTESLOE",residential,Non Strata,605000,1997-06-06,Y,425
"18 LILLIAN ST, COTTESLOE",residential,Non Strata,605000,1997-06-06,Y,354
"14 A LILLIAN ST, COTTESLOE",residential,Non Strata,1950000,2016-11-27,N,390
"43 PEARSE ST, COTTESLOE",residential,Non Strata,680000,1996-07-18,N,390
"45 PEARSE ST, COTTESLOE",residential,Non Strata,1910000,2018-01-26,N,387
"46 PEARSE ST, COTTESLOE",residential,Non Strata,6500000,2024-04-07,N,787
"46 PEARSE ST, COTTESLOE",residential,Non Strata,2220000,2008-11-15,N,787
"9 WEBB ST, COTTESLOE",residential,Non Strata,850000,1999-11-06,N,1083
"10 WEBB ST, COTTESLOE",residential,Non Strata,485000,1994-07-30,N,885.25
"10 ROSSER ST, COTTESLOE",residential,Non Strata,990000,2002-10-19,N,885
"13 JARRAD ST, COTTESLOE",residential,Non Strata,397000,1995-09-09,N,789
"14 JARRAD ST, COTTESLOE",residential,Non Strata,460000,1995-09-04,N,809.371
"12 JARRAD ST, COTTESLOE",residential,Non Strata,2600000,2018-01-09,N,801.783
"5 BARSDEN ST, COTTESLOE",residential,Non Strata,4350000,2018-08-15,N,910.543
"7 BARSDEN ST, COTTESLOE",residential,Non Strata,415000,1991-11-08,N,910.543
"3 BARSDEN ST, COTTESLOE",residential,Non Strata,2275000,2012-11-14,N,910.543
"13 BARSDEN ST, COTTESLOE",residential,Non Strata,4520000,2012-03-07,Y,911
"11 A BARSDEN ST, COTTESLOE",residential,Strata,2500000,2017-10-19,N,428
"11 B BARSDEN ST, COTTESLOE",residential,Strata,4000000,2022-09-29,N,428
"11 BARSDEN ST, COTTESLOE",residential,Non Strata,1500000,2004-10-26,N,911.453
"15 BARSDEN ST, COTTESLOE",residential,Non Strata,4520000,2012-03-07,Y,785
"15 A BARSDEN ST, COTTESLOE",residential,Non Strata,30769,1998-03-31,N,1036
"117 CURTIN AV, COTTESLOE",residential,Non Strata,1000000,2016-03-01,N,754
"22 REGINALD ST, COTTESLOE",residential,Non Strata,650000,2002-11-07,Y,171
"115 CURTIN AV, COTTESLOE",residential,Non Strata,650000,2002-11-07,Y,442
"19 REGINALD ST, COTTESLOE",residential,Non Strata,520000,2003-06-23,N,468
"19 LILLIAN ST, COTTESLOE",residential,Non Strata,1525000,2005-03-06,N,611
"117 A CURTIN AV, COTTESLOE",residential,Non Strata,935000,2012-08-11,N,491
"21 LILLIAN ST, COTTESLOE",residential,Non Strata,2050000,2011-09-09,N,690
"119 CURTIN AV, COTTESLOE",residential,Non Strata,1350000,2018-05-31,N,491
"22 LILLIAN ST, COTTESLOE",residential,Non Strata,3200000,2024-04-16,N,491
"22 LILLIAN ST, COTTESLOE",residential,Non Strata,1700000,2020-10-07,N,491
"20 A LILLIAN ST, COTTESLOE",residential,Non Strata,1350000,2015-04-09,N,491
"20 LILLIAN ST, COTTESLOE",residential,Non Strata,1850000,2017-02-14,N,488
"49 PEARSE ST, COTTESLOE",residential,Non Strata,622000,2001-02-15,N,491
"47 PEARSE ST, COTTESLOE",residential,Non Strata,2375000,2021-08-14,N,491
"52 PEARSE ST, COTTESLOE",residential,Non Strata,490000,1997-05-30,N,503
"48 PEARSE ST, COTTESLOE",residential,Non Strata,1180000,2005-07-02,N,503
"50 PEARSE ST, COTTESLOE",residential,Non Strata,4460000,2023-10-01,N,539
"11 WEBB ST, COTTESLOE",residential,Non Strata,302500,1990-04-11,N,678
"13 ROSSER ST, COTTESLOE",residential,Non Strata,1450000,2011-09-16,N,445
"16 ROSSER ST, COTTESLOE",residential,Non Strata,1960000,2010-04-17,N,445
"14 ROSSER ST, COTTESLOE",residential,Non Strata,2155000,2017-05-09,N,445
"12 ROSSER ST, COTTESLOE",residential,Non Strata,2409500,2021-07-27,N,445
"15 A JARRAD ST, COTTESLOE",residential,Non Strata,1720000,2012-11-14,N,445
"15 JARRAD ST, COTTESLOE",residential,Non Strata,1600000,2019-11-30,N,445
"16 JARRAD ST, COTTESLOE",residential,Strata,1730000,2019-05-08,N,809.371
"23 LILLIAN ST, COTTESLOE",residential,Non Strata,1620000,2020-06-28,N,468
"121 CURTIN AV, COTTESLOE",residential,Non Strata,340000,2000-12-23,N,491
"28 LILLIAN ST, COTTESLOE",residential,Non Strata,1325000,2006-05-24,N,539
"26 LILLIAN ST, COTTESLOE",residential,Non Strata,3600000,2022-03-12,N,613.783
"129 CURTIN AV, COTTESLOE",residential,Non Strata,1300000,2005-09-08,N,464
"127 CURTIN AV, COTTESLOE",residential,Non Strata,1495000,2013-05-04,N,468
"24 LILLIAN ST, COTTESLOE",residential,Non Strata,2350000,2017-08-30,N,402
"57 PEARSE ST, COTTESLOE",residential,Non Strata,1250000,2013-05-27,N,364
"131 CURTIN AV, COTTESLOE",residential,Non Strata,790000,2006-01-20,N,491
"53 PEARSE ST, COTTESLOE",residential,Non Strata,2730000,2008-07-04,N,491
"55 PEARSE ST, COTTESLOE",residential,Vacant,420000,1999-02-19,N,491
"58 PEARSE ST, COTTESLOE",residential,Non Strata,4600000,2023-12-18,Y,503
"16 A WEBB ST, COTTESLOE",residential,Non Strata,1250000,2014-03-22,N,445
"17 ROSSER ST, COTTESLOE",residential,Non Strata,1380000,2006-07-01,N,445
"15 A ROSSER ST, COTTESLOE",residential,Non Strata,2000000,2009-02-09,N,445
"16 A ROSSER ST, COTTESLOE",residential,Non Strata,1680000,2017-02-01,N,445
"21 JARRAD ST, COTTESLOE",residential,Non Strata,365000,1994-02-21,N,445
"23 A JARRAD ST, COTTESLOE",residential,Non Strata,992000,2004-10-30,N,445
"20 JARRAD ST, COTTESLOE",residential,Non Strata,542500,1998-12-04,N,870.074
"18 A JARRAD ST, COTTESLOE",residential,Strata,1425000,2009-04-29,N,870.074
"8 BARSDEN ST, COTTESLOE",residential,Non Strata,1200000,1999-12-23,N,966.187
"6 BARSDEN ST, COTTESLOE",residential,Strata,2300000,2008-01-12,N,966.187
"12 BARSDEN ST, COTTESLOE",residential,Strata,1200000,2015-07-19,N,771.497
"14 A BARSDEN ST, COTTESLOE",residential,Non Strata,1780000,2020-02-04,N,525
"14 B BARSDEN ST, COTTESLOE",residential,Non Strata,1600000,2007-11-14,N,638
"16 BARSDEN ST, COTTESLOE",residential,Non Strata,2850000,2018-11-16,N,966.187
"18 B BARSDEN ST, COTTESLOE",residential,Strata,1710000,2014-06-17,N,424
"133 CURTIN AV, COTTESLOE",residential,Non Strata,1090000,2015-05-13,N,491
"59 PEARSE ST, COTTESLOE",residential,Non Strata,1580000,2011-02-03,Y,316.311
"135 CURTIN AV, COTTESLOE",residential,Non Strata,1700000,2016-06-08,N,491
"59 PEARSE ST, COTTESLOE",residential,Non Strata,1580000,2011-02-03,Y,121
"61 PEARSE ST, COTTESLOE",residential,Strata,680000,2003-06-16,N,698
"137 CURTIN AV, COTTESLOE",residential,Non Strata,1900000,2007-10-05,Y,306
"64 PEARSE ST, COTTESLOE",residential,Non Strata,1800000,2010-01-17,N,503
"58 A PEARSE ST, COTTESLOE",residential,Non Strata,4600000,2023-12-18,Y,503
"17 A WEBB ST, COTTESLOE",residential,Non Strata,733000,1999-06-30,N,503
"21 WEBB ST, COTTESLOE",residential,Non Strata,1835000,2008-12-22,N,503
"19 WEBB ST, COTTESLOE",residential,Non Strata,700000,2004-07-22,N,503
"20 WEBB ST, COTTESLOE",residential,Non Strata,1465000,2013-07-25,N,445
"21 ROSSER ST, COTTESLOE",residential,Non Strata,2550000,2021-11-13,N,445
"19 ROSSER ST, COTTESLOE",residential,Non Strata,162000,1990-09-15,N,445
"22 ROSSER ST, COTTESLOE",residential,Non Strata,1570000,2013-12-24,N,445
"24 ROSSER ST, COTTESLOE",residential,Non Strata,425000,1992-03-20,Y,445
"23 B JARRAD ST, COTTESLOE",residential,Non Strata,850000,2004-08-20,N,445
"25 JARRAD ST, COTTESLOE",residential,Non Strata,3050000,2023-10-19,N,445
"25 JARRAD ST, COTTESLOE",residential,Non Strata,487500,2000-05-11,N,445
"27 JARRAD ST, COTTESLOE",residential,Non Strata,1320000,2013-03-16,N,445
"22 JARRAD ST, COTTESLOE",residential,Non Strata,3600000,2024-04-19,N,870.074
"22 JARRAD ST, COTTESLOE",residential,Non Strata,635000,1999-09-30,N,870.074
"24 JARRAD ST, COTTESLOE",residential,Non Strata,520000,1999-09-02,N,870.074
"189 CURTIN AV, COTTESLOE",residential,Strata,1395000,2020-11-19,N,986.421
"193 CURTIN AV, COTTESLOE",residential,Non Strata,800000,2003-04-05,N,1001.597
"191 CURTIN AV, COTTESLOE",residential,Strata,1550000,2021-05-11,N,994.009
"1 FINEY ST, COTTESLOE",residential,Non Strata,1025000,2001-12-04,N,1006.656
"4 FINEY ST, COTTESLOE",residential,Vacant,1150000,2019-09-10,N,379
"199 CURTIN AV, COTTESLOE",residential,Non Strata,2225000,2023-02-20,N,513
"199 A CURTIN AV, COTTESLOE",residential,Non Strata,1700000,2015-11-18,N,514
"201 A CURTIN AV, COTTESLOE",residential,Strata,1500000,2010-11-15,N,1031.948
"203 CURTIN AV, COTTESLOE",residential,Non Strata,2100000,2022-07-06,N,1090.122
"68 PEARSE ST, COTTESLOE",residential,Non Strata,1285000,2013-10-04,N,421
"153 CURTIN AV, COTTESLOE",residential,Non Strata,360000,1999-02-03,Y,10.378
"9 LEXCEN CL, COTTESLOE",residential,Non Strata,360000,1999-02-03,Y,420
"5 LEXCEN CL, COTTESLOE",residential,Non Strata,426700,2005-10-19,N,627
"7 LEXCEN CL, COTTESLOE",residential,Non Strata,686500,2002-03-28,N,627
"24 WEBB ST, COTTESLOE",residential,Non Strata,465000,2000-05-09,N,420
"183 F CURTIN AV, COTTESLOE",residential,Non Strata,389000,2000-04-03,Y,35
"39 LEXCEN CL, COTTESLOE",residential,Non Strata,389000,2000-04-03,Y,420
"26 JARRAD ST, COTTESLOE",residential,Non Strata,2480000,2021-08-07,N,870.074
"28 JARRAD ST, COTTESLOE",residential,Non Strata,510000,2001-04-06,N,900.426
"28 JARRAD ST, COTTESLOE",residential,Strata,1285000,2015-10-06,N,531
"28 A JARRAD ST, COTTESLOE",residential,Vacant,280000,2001-11-06,N,370
"2 FINEY ST, COTTESLOE",residential,Strata,1100000,2010-08-11,N,642
"205 CURTIN AV, COTTESLOE",residential,Strata,835000,2008-12-15,N,416
"207 CURTIN AV, COTTESLOE",residential,Strata,900000,2013-11-14,N,382
"597 STIRLING HWY, COTTESLOE",commercial,Non Strata,250000,1995-09-19,Y,288
"597 STIRLING HWY, COTTESLOE",commercial,Non Strata,250000,1995-09-19,Y,349.041
"595 STIRLING HWY, COTTESLOE",residential,Non Strata,250000,1995-09-19,Y,427.449
"11/589 STIRLING HWY, COTTESLOE",commercial,Strata,325000,2023-10-03,N,1573
"5/589 STIRLING HWY, COTTESLOE",commercial,Strata,295000,2022-06-28,N,1573
"1/589 STIRLING HWY, COTTESLOE",commercial,Strata,639000,2024-05-29,N,1573
"15 BEACH ST, COTTESLOE",residential,Non Strata,2150000,2021-09-26,Y,2
"8/1-3 BRIXTON ST, COTTESLOE",residential,Strata,500000,2023-05-01,N,1059
"31 JARRAD ST, COTTESLOE",commercial,Non Strata,1441000,2021-11-30,N,177.05
"4/1-3 BRIXTON ST, COTTESLOE",residential,Strata,535000,2024-02-09,N,1059
"33 JARRAD ST, COTTESLOE",commercial,Non Strata,1970000,2021-11-30,N,265.575
"573-575 STIRLING HWY, COTTESLOE",commercial,Non Strata,3795000,2013-11-26,Y,374.334
"35 JARRAD ST, COTTESLOE",commercial,Non Strata,2772000,2021-11-30,N,341.454
"573-575 STIRLING HWY, COTTESLOE",commercial,Non Strata,3795000,2013-11-26,Y,374.334
"2/30 JARRAD ST, COTTESLOE",residential,Strata,900000,2023-10-26,N,1236
"5/30 JARRAD ST, COTTESLOE",residential,Strata,735000,2022-11-09,N,1236
"9 NAPOLEON ST, COTTESLOE",commercial,Non Strata,1430000,2002-10-25,N,510.916
"1-7 NAPOLEON ST, COTTESLOE",commercial,Non Strata,4825000,2022-05-17,N,381.922
"2-6 NAPOLEON ST, COTTESLOE",commercial,Non Strata,3450000,2003-06-30,Y,589.323
"1 STATION ST, COTTESLOE",commercial,Non Strata,2750000,2007-09-15,N,417.332
"3/8 AVONMORE TCE, COTTESLOE",residential,Non Strata,3975000,2017-05-09,Y,3
"573-575 STIRLING HWY, COTTESLOE",commercial,Non Strata,3795000,2013-11-26,Y,374.334
"571 STIRLING HWY, COTTESLOE",commercial,Non Strata,9300,2006-07-03,Y,252
"37 JARRAD ST, COTTESLOE",commercial,Non Strata,9300,2006-07-03,Y,252.929
"42 JARRAD ST, COTTESLOE",commercial,Non Strata,2000000,2017-09-29,N,435.037
"36 JARRAD ST, COTTESLOE",commercial,Non Strata,2000000,2017-09-29,N,435.037
"40 A JARRAD ST, COTTESLOE",commercial,Non Strata,10000000,2017-09-29,Y,435.037
"40 JARRAD ST, COTTESLOE",commercial,Non Strata,10000000,2017-09-29,Y,435.037
"19 NAPOLEON ST, COTTESLOE",commercial,Non Strata,3000000,2021-11-18,N,510.916
"13 NAPOLEON ST, COTTESLOE",commercial,Non Strata,3720000,2021-11-18,N,510.916
"2-6 NAPOLEON ST, COTTESLOE",commercial,Non Strata,3450000,2003-06-30,Y,404.686
"7 STATION ST, COTTESLOE",commercial,Non Strata,11000000,2019-10-28,N,1606
"3/569 STIRLING HWY, COTTESLOE",commercial,Strata,558000,2021-03-27,N,1422
"29 NAPOLEON ST, COTTESLOE",commercial,Non Strata,950000,2002-11-28,N,510.916
"561 STIRLING HWY, COTTESLOE",commercial,Non Strata,1100000,2003-06-11,N,432.508
"23 NAPOLEON ST, COTTESLOE",commercial,Non Strata,600000,2021-03-31,N,510.916
"22 NAPOLEON ST, COTTESLOE",commercial,Non Strata,12600,2003-04-16,Y,187
"11 STATION ST, COTTESLOE",commercial,Non Strata,11000000,2019-10-28,N,1626
"33 NAPOLEON ST, COTTESLOE",commercial,Non Strata,750000,2000-06-28,N,364.217
"557 STIRLING HWY, COTTESLOE",commercial,Non Strata,340000,2001-05-04,N,285.809
"31 NAPOLEON ST, COTTESLOE",commercial,Non Strata,1490000,2002-08-14,N,510.916
"38 NAPOLEON ST, COTTESLOE",commercial,Non Strata,13350,2003-04-16,Y,200
"32-34 NAPOLEON ST, COTTESLOE",commercial,Non Strata,530000,2022-11-10,N,404.686
"36 NAPOLEON ST, COTTESLOE",commercial,Non Strata,2266000,2017-03-22,Y,200
"40 NAPOLEON ST, COTTESLOE",commercial,Non Strata,20,2014-05-21,N,610.102
"16 A STATION ST, COTTESLOE",commercial,Non Strata,930000,2003-01-23,Y,202.343
"535 STIRLING HWY, COTTESLOE",commercial,Non Strata,1896028,2020-02-01,N,2610.222
"19 STATION ST, COTTESLOE",commercial,Non Strata,1300000,2008-10-17,N,186
"16 STATION ST, COTTESLOE",commercial,Non Strata,930000,2003-01-23,Y,404.686
"22 STATION ST, COTTESLOE",residential,Vacant,250000,1993-04-14,N,404.686
"533 STIRLING HWY, COTTESLOE",commercial,Vacant,2200000,2020-11-12,N,743.61
"18 A MACARTHUR ST, COTTESLOE",residential,Non Strata,465000,2002-03-24,Y,68
"8/3 ROCKETT LANE, COTTESLOE",residential,Strata,810000,2021-03-14,N,3075
"15 BEACH ST, COTTESLOE",residential,Non Strata,2100000,2021-06-02,Y,2
"17 LEXCEN CL, COTTESLOE",residential,Non Strata,1445000,2017-06-17,N,420
"22 WEBB ST, COTTESLOE",residential,Non Strata,565000,2002-01-03,N,445
"21 LEXCEN CL, COTTESLOE",residential,Non Strata,246500,1995-07-02,N,420
"23 ROSSER ST, COTTESLOE",residential,Non Strata,570000,1999-04-19,N,445
"19 LEXCEN CL, COTTESLOE",residential,Non Strata,211000,1991-04-21,N,420
"23 LEXCEN CL, COTTESLOE",residential,Non Strata,950000,2011-05-03,N,420
"15 LEXCEN CL, COTTESLOE",residential,Non Strata,240000,1993-06-27,N,420
"24 ROSSER ST, COTTESLOE",residential,Non Strata,425000,1992-03-20,Y,438
"35 LEXCEN CL, COTTESLOE",residential,Non Strata,1800000,2023-08-08,N,420
"33 LEXCEN CL, COTTESLOE",residential,Non Strata,1300000,2008-02-11,N,420
"1/8 AVONMORE TCE, COTTESLOE",residential,Non Strata,560000,1998-04-02,Y,3
"166 MARINE PDE, COTTESLOE",residential,Non Strata,3000000,2002-05-31,Y,126.464
"3 DE BERNALES WALK, COTTESLOE",residential,Strata,2050000,2021-08-11,N,1214.061
"2 E ATHELSTAN RD, COTTESLOE",residential,Vacant,800000,2016-03-18,N,330
"11 A MACARTHUR ST, COTTESLOE",residential,Non Strata,2700000,2021-09-11,N,351
"L7 PEARSE ST, COTTESLOE",residential,Non Strata,3000000,2006-04-19,Y,7
"2/8 AVONMORE TCE, COTTESLOE",residential,Non Strata,1125000,2004-06-06,Y,3
"L8 PEARSE ST, COTTESLOE",residential,Non Strata,3950000,2008-08-31,Y,7
"63/L77 BROOME ST, COTTESLOE",residential,Vacant,50,2007-03-06,N,574.883
"20 F WARNHAM RD, COTTESLOE",residential,Non Strata,420000,1993-03-23,Y,66
"45 JOHN ST, COTTESLOE",residential,Non Strata,847000,2002-07-27,Y,16.801
